Function Name,n,# of primes,Time
Sieve,0,0,1.9788742065429688e-05
Sieve,10000,1229,0.19440007209777832
Sieve,20000,2262,0.5809178352355957
Sieve,30000,3245,1.1769671440124512
Sieve,40000,4203,2.006588935852051
Sieve,50000,5133,2.9525833129882812
Sieve,60000,6057,4.124083995819092
Sieve,70000,6935,5.3279128074646
Sieve,80000,7837,6.956294775009155
Sieve,90000,8713,8.3662428855896
